Severity,temperature,humidity,visibility,wind_speed,weather,Junction,traffic_signal
2,72.0,66.0,10.0,8.1,2,0,1
2,69.1,75.0,10.0,5.8,2,0,0
3,66.9,81.0,7.0,3.5,2,0,0
2,70.0,71.0,10.0,8.1,2,1,0
2,75.2,61.0,10.0,12.7,2,0,0
2,66.9,81.0,10.0,3.5,2,0,0
3,66.9,81.0,9.0,3.5,2,0,0
2,71.1,35.0,10.0,5.8,2,0,0
3,66.0,84.0,8.0,5.8,33,0,0
2,65.0,84.0,8.0,0.0,5,0,0
2,64.0,80.0,8.0,3.5,2,1,0
2,66.9,81.0,6.0,3.5,9,0,0
3,66.9,81.0,6.0,3.5,9,1,0
3,80.1,50.0,10.0,3.5,2,0,1
3,75.0,66.0,9.0,4.6,2,0,0
2,78.1,58.0,7.0,4.6,2,1,0
3,78.1,62.0,10.0,3.5,2,1,0
2,90.9,28.0,10.0,2.3,2,0,0
2,78.1,62.0,10.0,3.5,2,0,1
2,82.4,48.0,10.0,6.9,2,0,0
3,75.0,60.0,10.0,8.1,2,0,0
3,92.8,25.0,10.0,3.5,2,0,0
2,89.1,34.0,10.0,4.6,2,0,0
2,95.4,9.0,10.0,5.8,2,0,0
2,82.4,48.0,10.0,6.9,2,1,0
3,86.0,40.0,10.0,10.4,2,0,0
2,95.0,26.0,10.0,6.9,2,0,0
2,86.0,43.0,10.0,4.6,2,0,0
2,75.9,62.0,8.0,9.2,2,0,0
3,77.0,62.0,9.0,8.1,2,0,0
2,89.6,36.0,10.0,8.1,2,0,0
2,91.0,36.0,10.0,12.7,2,0,0
2,80.1,58.0,7.0,3.5,2,0,0
2,80.1,58.0,7.0,3.5,2,0,0
2,82.4,48.0,10.0,11.5,2,1,0
3,73.9,66.0,7.0,11.5,2,0,0
2,80.1,58.0,7.0,3.5,2,0,0
2,80.1,56.0,7.0,4.6,2,0,0
3,80.1,56.0,7.0,4.6,2,0,0
2,75.9,64.0,5.0,11.5,9,0,0
3,80.1,56.0,7.0,4.6,2,0,0
2,84.0,49.0,10.0,5.8,2,0,0
2,91.4,38.0,10.0,9.2,2,0,0
3,106.3,14.0,10.0,12.7,2,0,0
2,78.1,60.0,10.0,10.4,2,0,0
2,78.8,18.0,10.0,5.8,25,0,0
2,93.0,36.0,10.0,11.5,2,0,0
3,77.0,62.0,10.0,6.9,2,0,0
2,77.0,58.0,10.0,6.9,2,0,0
2,88.0,42.0,10.0,10.4,2,0,0
2,91.9,42.0,10.0,13.8,2,0,0
3,73.9,66.0,10.0,12.7,2,0,0
3,89.6,40.0,10.0,9.2,2,0,0
2,89.6,40.0,10.0,9.2,2,0,0
2,89.6,40.0,10.0,9.2,2,0,1
2,97.0,26.0,10.0,10.0,5,0,0
3,89.6,40.0,10.0,9.2,2,0,0
2,77.0,62.0,9.0,4.6,2,0,0
3,77.0,62.0,9.0,4.6,2,0,0
3,93.2,36.0,10.0,13.8,2,0,0
2,87.1,43.0,10.0,10.4,2,0,0
3,75.0,66.0,4.0,10.4,9,0,0
2,97.0,26.0,10.0,10.4,2,0,0
3,86.0,45.0,10.0,10.4,2,1,0
3,75.9,64.0,10.0,3.5,2,0,0
2,75.9,64.0,10.0,3.5,2,0,1
3,75.9,64.0,10.0,3.5,2,0,0
3,75.9,64.0,10.0,3.5,2,0,1
2,91.4,38.0,9.0,16.1,2,0,0
2,91.4,38.0,9.0,16.1,2,0,0
3,73.0,68.0,10.0,13.8,2,0,0
2,73.9,68.0,10.0,3.5,2,0,0
3,73.9,68.0,10.0,3.5,2,0,0
3,73.9,68.0,10.0,3.5,2,1,0
2,86.0,48.0,10.0,17.3,2,0,0
3,68.0,81.0,9.0,6.9,27,0,0
2,84.2,48.0,10.0,9.2,2,0,1
3,72.0,71.0,10.0,9.2,2,0,0
2,84.0,46.0,10.0,13.8,2,0,0
2,73.9,68.0,9.0,15.0,2,0,1
2,84.2,48.0,10.0,9.2,2,0,0
3,80.6,48.0,10.0,9.2,2,1,0
2,66.9,84.0,9.0,4.6,27,0,0
3,78.1,56.0,10.0,10.4,2,0,0
2,75.9,56.0,10.0,8.1,2,0,0
2,68.0,81.0,9.0,3.5,2,0,0
2,68.0,81.0,9.0,3.5,2,0,0
2,68.0,81.0,10.0,4.6,2,0,0
2,77.0,65.0,10.0,10.4,2,0,0
3,72.0,71.0,10.0,5.8,2,0,0
3,77.0,65.0,10.0,10.4,2,1,0
2,68.0,84.0,8.0,6.9,33,0,0
2,73.0,71.0,10.0,5.8,2,0,0
3,66.0,84.0,7.0,3.5,27,0,0
2,72.0,73.0,10.0,6.0,5,1,0
2,71.1,75.0,10.0,8.1,2,0,0
3,71.6,73.0,6.0,6.9,9,0,0
2,68.0,78.0,7.0,4.6,28,0,0
2,77.0,24.0,10.0,6.9,2,0,0
3,69.1,81.0,8.0,3.5,2,0,0
3,68.0,83.0,6.0,4.6,9,0,0
3,71.6,73.0,6.0,6.9,9,0,0
2,68.0,78.0,8.0,3.5,2,0,1
3,71.6,73.0,6.0,6.9,9,0,0
2,66.9,84.0,7.0,3.5,2,0,0
2,66.0,90.0,7.0,5.8,2,0,0
3,66.9,90.0,4.0,5.8,28,0,0
2,71.6,73.0,6.0,6.9,9,0,0
3,71.6,73.0,6.0,6.9,9,0,0
2,72.0,71.0,8.0,3.5,2,0,0
3,69.8,68.0,10.0,3.5,2,0,0
3,77.7,58.0,7.0,3.5,2,0,0
2,80.0,54.0,10.0,1.0,5,0,0
2,75.0,69.0,9.0,3.5,2,0,0
2,75.0,64.0,7.0,3.5,28,0,0
3,69.8,78.0,6.0,5.8,9,0,0
2,75.9,62.0,7.0,3.5,2,0,0
2,84.0,49.0,10.0,0.0,5,0,0
2,84.0,49.0,10.0,0.0,5,0,0
2,82.4,51.0,10.0,9.2,2,0,0
2,84.0,47.0,7.0,6.9,28,0,0
2,64.9,90.0,5.0,6.9,33,0,0
2,84.0,49.0,10.0,0.0,5,0,0
3,79.0,60.0,7.0,4.6,2,0,0
2,84.9,48.0,6.0,4.6,9,0,0
2,82.0,54.0,10.0,3.5,2,0,0
3,82.0,54.0,10.0,3.5,2,0,0
3,84.0,47.0,7.0,6.9,28,0,0
2,89.6,31.0,10.0,5.8,2,0,0
2,75.0,69.0,5.0,6.9,9,0,1
2,82.4,51.0,10.0,9.2,2,1,0
3,86.0,49.0,10.0,6.9,2,0,0
2,88.0,40.0,9.0,6.9,28,0,0
3,94.3,29.0,10.0,3.5,2,0,0
2,75.9,67.0,10.0,10.4,33,0,0
3,75.9,64.0,9.0,8.1,2,0,0
2,82.0,51.0,10.0,4.6,2,0,0
2,75.9,67.0,10.0,10.4,33,0,0
2,75.9,67.0,10.0,10.4,33,1,0
3,82.4,51.0,10.0,9.2,2,0,0
2,75.9,67.0,10.0,10.4,33,0,0
2,79.3,64.0,10.0,10.4,28,1,0
3,75.9,67.0,10.0,10.4,33,0,0
2,79.0,62.0,10.0,12.7,33,0,0
2,79.0,62.0,10.0,12.7,33,0,1
3,75.0,73.0,5.0,8.1,9,0,0
3,73.9,68.0,8.0,6.9,33,0,0
2,73.9,76.0,7.0,6.9,27,0,0
3,79.0,60.0,5.0,9.2,9,0,0
3,79.0,60.0,5.0,9.2,9,0,0
3,79.0,60.0,5.0,9.2,9,0,0
2,86.0,45.0,10.0,8.1,2,0,0
3,91.4,26.0,10.0,9.2,2,1,0
2,79.0,62.0,10.0,12.7,33,1,0
3,101.0,19.0,10.0,9.0,28,0,0
3,75.9,67.0,10.0,6.9,2,0,0
3,86.0,45.0,10.0,8.1,2,0,0
3,86.0,45.0,10.0,8.1,2,0,0
3,75.9,67.0,5.0,8.1,9,0,0
2,79.0,60.0,5.0,9.2,9,0,0
3,79.0,60.0,5.0,9.2,9,0,0
2,79.0,62.0,10.0,12.7,33,0,0
2,79.0,62.0,10.0,12.7,33,0,0
2,93.0,33.0,10.0,8.1,2,0,0
3,75.9,67.0,10.0,6.9,2,0,0
3,93.0,39.0,10.0,12.7,2,0,0
2,98.1,26.0,10.0,9.2,25,0,0
2,84.9,48.0,10.0,5.8,2,0,0
2,78.1,62.0,9.0,5.8,2,1,0
3,89.6,40.0,10.0,6.9,2,0,0
3,98.1,26.0,10.0,9.2,25,0,0
3,75.9,67.0,5.0,9.2,9,0,0
2,79.0,60.0,7.0,6.9,2,0,0
3,84.9,48.0,10.0,5.8,2,0,0
2,82.9,51.0,7.0,10.4,28,0,0
3,75.9,67.0,5.0,9.2,9,1,0
2,75.0,71.0,10.0,6.9,2,1,0
3,96.0,28.0,10.0,8.0,5,0,0
3,93.0,36.0,10.0,6.9,2,0,0
2,77.0,66.0,5.0,8.1,9,0,0
3,81.0,56.0,10.0,6.9,2,0,0
2,93.0,41.0,10.0,13.8,2,0,0
2,77.0,66.0,5.0,8.1,9,0,0
2,96.0,28.0,10.0,8.0,5,0,0
3,81.0,56.0,10.0,6.9,2,1,0
2,96.1,28.0,10.0,8.1,2,0,0
2,96.0,28.0,10.0,8.0,5,0,0
2,93.0,36.0,10.0,6.9,2,0,0
2,82.0,54.0,10.0,9.2,33,0,0
3,77.0,66.0,5.0,8.1,9,0,0
3,93.0,36.0,10.0,6.9,2,0,0
3,91.4,36.0,10.0,5.8,2,0,0
2,93.2,26.0,10.0,6.9,2,0,0
2,80.6,17.0,10.0,6.9,33,0,0
3,77.0,66.0,5.0,8.1,9,1,0
3,97.0,27.0,10.0,11.5,2,0,0
2,82.0,49.0,10.0,8.1,2,0,0
2,77.0,64.0,6.0,11.5,9,0,0
3,93.2,34.0,10.0,8.1,2,1,0
3,95.0,30.0,10.0,10.4,2,0,0
2,82.9,46.0,10.0,8.1,2,0,0
3,93.2,34.0,10.0,8.1,2,0,0
3,93.2,34.0,10.0,6.9,2,0,1
2,100.4,14.0,10.0,21.9,33,0,0
3,91.9,42.0,10.0,11.5,2,0,0
3,77.0,66.0,6.0,9.2,9,0,0
2,93.2,34.0,10.0,6.9,2,0,1
2,93.2,32.0,10.0,11.5,2,0,0
2,93.9,40.0,10.0,12.7,2,0,1
3,73.9,73.0,8.0,8.1,27,0,0
2,75.0,69.0,10.0,13.8,25,0,0
2,93.2,32.0,10.0,11.5,2,0,0
3,75.0,69.0,10.0,13.8,25,0,0
3,99.0,25.0,10.0,12.7,2,0,0
2,93.2,34.0,10.0,6.9,2,0,0
3,77.0,66.0,7.0,10.4,33,0,0
2,102.0,16.0,10.0,19.6,2,0,0
2,79.0,60.0,10.0,10.4,2,0,1
2,95.0,14.0,10.0,10.4,25,0,0
3,79.0,52.0,10.0,8.1,2,0,0
2,82.9,47.0,10.0,5.8,2,0,0
3,75.0,69.0,10.0,6.9,33,0,0
3,78.1,58.0,10.0,8.1,2,0,0
2,93.2,32.0,10.0,11.5,2,0,0
3,97.0,25.0,10.0,13.8,25,0,0
3,79.0,62.0,8.0,3.5,2,0,0
3,73.0,73.0,10.0,11.5,33,1,0
3,75.0,69.0,10.0,9.2,25,0,0
3,95.0,26.0,10.0,9.2,2,0,0
2,91.9,35.0,10.0,12.7,2,0,0
2,78.8,69.0,10.0,11.5,25,0,1
3,79.0,62.0,8.0,3.5,2,0,0
2,89.6,36.0,10.0,11.5,2,0,0
3,89.6,36.0,10.0,11.5,2,0,0
3,89.6,36.0,10.0,11.5,2,0,0
3,89.6,36.0,10.0,11.5,2,0,0
3,89.6,36.0,10.0,11.5,2,0,0
2,89.6,36.0,10.0,11.5,2,0,1
2,91.4,36.0,10.0,11.5,2,0,0
2,73.0,76.0,8.0,11.5,33,0,1
3,95.0,25.0,10.0,10.4,25,0,0
3,100.4,17.0,7.0,9.2,25,0,0
3,92.7,31.0,10.0,15.0,28,0,0
3,77.0,56.0,10.0,4.6,2,0,0
2,95.0,29.0,10.0,6.9,25,0,0
3,75.9,69.0,10.0,9.2,2,0,0
2,77.0,56.0,10.0,8.1,2,0,0
3,73.0,73.0,10.0,11.5,33,0,0
2,91.4,36.0,10.0,11.5,2,0,0
2,90.0,40.0,10.0,9.2,28,0,0
2,70.0,84.0,7.0,8.1,25,1,0
3,75.9,69.0,10.0,9.2,2,0,0
2,73.0,73.0,10.0,11.5,33,0,0
3,91.0,39.0,10.0,9.2,25,0,0
2,77.0,66.0,8.0,3.5,2,0,1
2,72.0,76.0,10.0,8.1,33,0,0
3,91.4,29.0,10.0,6.9,2,0,0
3,86.0,49.0,10.0,5.8,2,0,1
3,77.0,66.0,8.0,3.5,2,1,0
2,95.0,21.0,10.0,16.1,2,0,0
2,84.2,51.0,10.0,6.9,2,0,0
2,89.1,38.0,10.0,10.4,25,0,0
3,97.7,19.0,10.0,10.4,2,0,0
2,70.0,81.0,8.0,8.1,2,0,0
2,87.8,33.0,10.0,6.9,2,0,0
3,105.1,18.0,10.0,3.5,2,0,0
3,73.9,73.0,9.0,8.1,2,0,1
2,90.0,40.0,10.0,9.2,28,0,0
3,93.0,28.0,10.0,10.4,2,0,0
3,70.0,81.0,8.0,8.1,2,0,0
2,91.4,29.0,10.0,12.7,33,0,0
3,73.9,66.0,10.0,4.6,33,0,0
2,91.0,39.0,10.0,9.0,25,0,0
2,91.0,39.0,10.0,9.2,25,1,0
3,77.0,66.0,8.0,3.5,2,0,0
3,77.0,66.0,8.0,3.5,2,0,0
2,75.0,69.0,10.0,9.2,2,0,0
3,72.0,76.0,10.0,8.1,33,0,0
2,86.0,40.0,10.0,9.2,2,0,0
3,72.0,76.0,10.0,8.1,33,0,0
3,72.0,76.0,10.0,8.1,33,0,0
3,72.0,78.0,4.0,5.8,9,0,0
3,73.9,66.0,10.0,4.6,33,1,0
3,80.1,52.0,10.0,4.6,28,0,0
2,73.0,76.0,7.0,8.1,28,0,0
2,70.0,84.0,7.0,5.8,2,0,1
3,73.0,76.0,8.0,4.6,33,0,0
3,71.6,88.0,10.0,11.5,25,0,0
3,75.9,54.0,10.0,4.6,2,0,0
2,73.9,73.0,10.0,6.9,33,0,0
3,71.1,73.0,10.0,5.8,33,0,0
2,86.0,35.0,10.0,8.1,2,0,1
2,73.0,76.0,8.0,4.6,33,0,0
2,75.9,54.0,10.0,4.6,2,0,1
2,75.9,54.0,10.0,4.6,2,0,1
3,75.9,54.0,10.0,4.6,2,0,0
2,80.6,58.0,10.0,8.1,2,0,1
2,80.6,58.0,10.0,8.1,2,0,0
2,88.0,36.0,10.0,9.2,25,0,0
3,73.0,71.0,6.0,3.5,9,0,0
3,70.0,84.0,7.0,5.8,2,0,0
3,80.6,58.0,10.0,8.1,2,0,0
3,80.6,58.0,10.0,8.1,2,0,0
2,71.1,81.0,10.0,5.8,2,0,0
2,84.2,42.0,10.0,10.4,2,0,0
3,93.2,26.0,7.0,5.8,25,0,0
3,72.0,68.0,10.0,5.8,2,0,0
2,88.5,30.0,10.0,9.2,2,0,0
2,73.0,76.0,8.0,4.6,33,0,0
3,71.1,78.0,10.0,6.9,33,0,0
3,84.2,42.0,10.0,10.4,2,0,0
2,84.2,42.0,10.0,10.4,2,0,0
2,71.1,78.0,10.0,6.9,33,0,0
3,72.0,68.0,10.0,5.8,2,0,0
3,71.1,78.0,7.0,4.6,28,0,0
2,88.0,40.0,10.0,6.0,25,0,1
3,86.0,48.0,10.0,6.9,25,0,0
2,71.6,88.0,10.0,11.5,25,0,1
2,84.0,53.0,10.0,8.1,2,0,0
3,75.9,54.0,10.0,4.6,2,0,0
2,71.1,81.0,10.0,5.8,2,0,0
3,84.2,42.0,10.0,10.4,2,0,0
3,81.0,54.0,10.0,4.6,2,0,0
3,91.9,28.0,10.0,8.1,2,0,0
2,89.0,30.0,10.0,9.0,25,0,0
3,73.0,76.0,8.0,4.6,33,0,0
2,80.6,58.0,10.0,8.1,2,0,1
3,88.0,36.0,10.0,9.2,25,0,0
3,71.1,81.0,9.0,5.8,2,0,0
3,73.9,73.0,9.0,6.9,2,0,0
2,90.0,26.0,10.0,13.8,2,0,0
3,80.6,58.0,10.0,8.1,2,0,0
3,78.8,57.0,10.0,11.5,2,0,0
2,84.0,53.0,10.0,6.0,28,0,0
2,80.6,58.0,10.0,8.1,2,0,0
2,73.9,71.0,10.0,6.9,2,0,1
3,82.9,41.0,10.0,6.9,25,1,0
2,75.0,51.0,10.0,4.6,2,0,0
2,66.0,87.0,10.0,4.6,33,0,0
2,68.0,81.0,10.0,5.8,2,0,0
3,86.0,48.0,10.0,6.9,25,0,0
3,69.1,87.0,9.0,5.8,25,0,0
2,69.1,87.0,6.0,11.5,25,0,1
3,73.9,71.0,10.0,6.9,2,1,0
3,78.8,57.0,10.0,11.5,2,0,0
3,69.1,84.0,7.0,4.6,28,0,0
2,71.1,81.0,9.0,5.8,2,0,0
2,71.6,88.0,10.0,11.5,25,0,0
3,73.9,73.0,9.0,6.9,2,0,0
3,73.9,73.0,9.0,6.9,2,0,0
2,71.1,81.0,10.0,5.8,2,0,0
2,78.8,57.0,10.0,11.5,2,0,0
3,84.0,41.0,10.0,4.6,2,0,0
3,84.0,41.0,10.0,4.6,2,0,0
3,80.6,58.0,10.0,8.1,2,0,0
3,80.6,58.0,10.0,8.1,2,0,0
3,80.6,58.0,10.0,8.1,2,0,0
2,78.8,57.0,10.0,11.5,2,0,0
3,70.0,76.0,10.0,3.5,2,0,0
2,81.0,56.0,10.0,3.5,2,0,0
3,69.1,87.0,10.0,9.2,2,0,0
3,80.6,58.0,10.0,8.1,2,0,0
3,78.8,57.0,10.0,11.5,2,0,0
2,72.0,78.0,9.0,4.6,2,0,0
2,79.0,50.0,10.0,3.5,2,0,0
2,73.9,71.0,10.0,6.9,2,0,0
3,68.0,87.0,9.0,5.8,2,0,0
2,68.0,87.0,9.0,3.5,2,0,0
2,74.3,54.0,10.0,4.6,2,0,0
3,73.9,71.0,10.0,4.6,2,0,1
2,74.0,66.0,10.0,5.0,28,0,0
2,74.0,66.0,10.0,5.0,28,0,0
2,70.0,81.0,9.0,3.5,2,0,0
3,66.9,90.0,8.0,3.5,27,0,0
3,74.5,63.0,10.0,3.5,33,0,0
3,89.1,32.0,10.0,4.6,2,0,0
2,66.9,87.0,4.0,4.6,25,0,0
3,75.0,71.0,4.0,4.6,9,0,0
3,73.9,68.0,6.0,3.5,9,0,0
3,84.0,51.0,9.0,7.0,28,0,0
2,79.0,60.0,7.0,3.5,2,0,0
3,71.1,81.0,4.0,3.5,9,0,1
2,80.1,62.0,5.0,3.5,9,1,0
2,75.0,71.0,4.0,8.1,9,0,0
3,75.9,69.0,9.0,8.1,33,0,0
2,75.9,69.0,9.0,8.1,33,0,0
2,75.9,69.0,9.0,8.1,33,0,0
2,75.9,69.0,7.0,5.8,28,0,0
3,75.0,71.0,4.0,8.1,9,0,0
2,71.6,73.0,8.0,8.1,28,0,0
3,71.6,73.0,8.0,8.1,28,0,0
2,84.0,55.0,6.0,4.6,9,0,0
3,75.9,69.0,6.0,8.1,9,0,0
2,82.9,53.0,9.0,6.9,2,0,0
3,91.4,26.0,10.0,3.5,2,0,0
2,84.0,55.0,6.0,4.6,9,0,1
2,77.0,62.0,8.0,5.8,2,0,0
2,91.0,34.0,10.0,9.2,2,0,1
3,84.9,44.0,10.0,5.8,25,0,0
2,84.0,55.0,6.0,4.6,9,0,0
3,96.6,24.0,10.0,6.9,2,0,0
3,93.2,30.0,10.0,5.8,2,0,0
2,71.6,73.0,8.0,8.1,28,0,0
2,66.0,90.0,7.0,8.1,33,0,1
3,91.0,34.0,10.0,9.2,2,0,0
3,82.4,54.0,10.0,3.5,2,0,0
2,77.0,66.0,9.0,8.1,33,0,0
3,78.8,69.0,10.0,11.5,33,0,1
3,84.0,56.0,6.0,4.6,9,1,0
3,82.4,54.0,10.0,3.5,2,1,0
3,88.0,37.0,10.0,4.6,2,0,0
2,82.4,54.0,10.0,3.5,2,0,0
2,82.0,54.0,10.0,6.9,2,0,0
2,77.0,66.0,10.0,11.5,33,0,0
2,77.0,66.0,10.0,11.5,33,0,0
3,91.0,45.0,10.0,12.7,2,0,0
2,77.0,64.0,8.0,11.5,2,0,1
3,73.0,76.0,9.0,8.1,2,0,0
3,88.0,37.0,10.0,5.0,25,0,0
2,78.8,69.0,10.0,11.5,33,0,0
3,84.0,56.0,6.0,4.6,9,0,0
3,78.3,65.0,10.0,9.2,28,0,0
3,78.3,65.0,10.0,9.2,28,1,0
3,77.0,66.0,10.0,11.5,33,0,0
2,73.9,66.0,9.0,9.2,25,0,0
3,87.1,41.0,10.0,5.8,2,0,0
3,84.0,56.0,6.0,4.6,9,0,0
2,80.1,60.0,7.0,3.5,2,1,0
2,80.1,60.0,7.0,3.5,2,0,1
2,77.0,64.0,10.0,9.2,33,0,0
2,80.1,60.0,7.0,3.5,2,0,0
3,86.0,45.0,10.0,6.9,2,0,0
2,80.1,54.0,10.0,9.2,2,0,0
2,75.0,66.0,10.0,12.7,2,0,0
3,80.1,60.0,7.0,3.5,2,0,0
2,80.1,60.0,7.0,3.5,2,1,0
2,96.1,30.0,10.0,5.8,33,0,0
2,98.4,24.0,10.0,10.4,28,0,0
3,93.9,33.0,10.0,9.2,2,0,0
3,84.9,49.0,9.0,6.9,2,0,0
3,87.8,46.0,10.0,5.8,2,0,0
3,78.1,62.0,10.0,8.1,33,0,0
2,68.0,87.0,6.0,4.6,9,0,1
3,88.0,45.0,10.0,9.2,2,0,1
2,87.8,46.0,10.0,5.8,2,0,1
2,80.1,60.0,8.0,6.9,2,0,0
3,88.0,45.0,10.0,9.2,2,0,0
2,78.1,62.0,10.0,8.1,33,0,0
3,96.1,31.0,10.0,13.8,28,0,0
3,98.1,27.0,10.0,12.7,33,0,0
3,80.1,60.0,8.0,6.9,2,0,0
2,88.0,45.0,10.0,9.2,2,0,0
3,82.9,47.0,10.0,9.2,28,0,0
3,75.0,64.0,10.0,8.1,28,0,0
2,113.0,12.0,10.0,6.9,2,0,0
2,90.0,42.0,10.0,4.6,2,0,1
2,87.8,46.0,10.0,5.8,2,0,0
2,72.0,76.0,10.0,10.4,2,0,0
2,94.0,33.0,10.0,9.0,25,0,0
2,79.0,58.0,1.8,12.7,9,0,1
3,84.9,49.0,9.0,6.9,2,0,0
2,78.1,62.0,10.0,8.1,33,0,0
2,98.1,27.0,10.0,12.7,33,0,1
3,98.6,25.0,10.0,16.1,2,0,0
2,98.1,27.0,10.0,12.7,33,0,1
3,77.0,62.0,10.0,11.5,2,0,0
2,80.1,60.0,10.0,3.5,2,0,0
2,80.1,60.0,10.0,3.5,2,0,0
2,89.6,43.0,10.0,8.1,2,0,0
3,89.6,36.0,10.0,6.9,2,0,0
3,72.0,76.0,10.0,8.1,2,0,0
2,77.0,62.0,10.0,9.2,2,0,0
2,80.1,60.0,10.0,3.5,2,0,0
2,89.1,43.0,10.0,9.2,2,0,0
2,89.6,43.0,10.0,8.1,2,0,0
2,80.1,58.0,10.0,11.5,33,0,0
2,98.1,27.0,10.0,12.7,33,0,0
2,89.6,36.0,10.0,6.9,2,0,0
2,89.6,36.0,10.0,6.9,2,0,0
2,98.1,27.0,10.0,4.6,2,0,0
2,80.1,60.0,10.0,3.5,2,0,0
3,80.1,60.0,10.0,3.5,2,0,0
2,89.6,36.0,10.0,11.5,2,0,0
2,79.0,60.0,10.0,3.5,2,0,1
3,97.0,30.0,10.0,15.0,28,0,0
3,88.0,43.0,10.0,8.1,2,0,0
2,75.9,64.0,10.0,13.8,2,0,0
3,84.9,48.0,10.0,11.5,2,0,0
2,87.1,46.0,10.0,9.2,2,0,1
3,73.9,64.0,10.0,8.1,28,0,1
2,91.4,38.0,10.0,15.0,2,0,0
3,80.1,54.0,10.0,9.2,2,0,0
2,97.0,30.0,10.0,15.0,28,0,0
2,75.9,60.0,10.0,6.9,2,0,0
3,75.0,69.0,10.0,9.2,2,0,1
2,75.9,64.0,10.0,13.8,2,0,0
3,79.0,60.0,10.0,5.8,2,0,0
2,87.1,46.0,10.0,9.2,2,0,0
3,73.0,68.0,10.0,8.1,33,0,0
2,84.0,47.0,10.0,5.8,33,0,0
2,77.0,69.0,10.0,13.8,28,0,0
2,86.0,45.0,10.0,13.8,2,0,0
2,86.0,45.0,10.0,13.8,2,0,1
2,66.9,84.0,9.0,10.4,27,0,1
2,88.0,42.0,10.0,9.2,28,0,0
3,73.0,73.0,10.0,4.6,2,0,0
3,73.0,73.0,10.0,4.6,2,0,0
3,79.0,54.0,10.0,12.7,2,0,0
3,87.1,44.0,10.0,8.1,2,0,0
2,86.0,45.0,10.0,13.8,2,0,0
2,87.1,44.0,10.0,8.1,2,0,0
2,75.9,67.0,10.0,10.4,33,0,1
3,95.9,22.0,10.0,19.6,2,0,0
2,97.7,26.0,10.0,16.1,2,0,0
3,88.0,32.0,10.0,9.2,2,1,0
3,71.1,78.0,10.0,9.2,2,0,0
2,69.1,75.0,10.0,15.0,28,0,0
2,69.1,81.0,10.0,8.1,25,0,0
3,73.0,73.0,10.0,4.6,2,0,0
3,73.0,73.0,10.0,4.6,2,0,0
3,73.0,73.0,10.0,4.6,2,0,0
2,73.0,73.0,10.0,4.6,2,0,0
3,80.6,54.0,10.0,5.8,2,0,0
3,86.0,40.0,10.0,17.3,2,0,0
2,91.0,35.0,10.0,15.0,28,0,0
2,70.0,78.0,10.0,8.1,25,0,0
3,88.0,42.0,10.0,9.0,3,0,0
2,86.0,41.0,10.0,8.1,2,0,0
2,86.0,41.0,10.0,8.1,2,0,0
3,75.9,67.0,10.0,10.4,33,0,0
3,86.0,45.0,10.0,10.4,25,0,0
2,79.0,58.0,10.0,8.1,2,0,0
3,79.0,58.0,10.0,8.1,2,1,0
2,72.0,71.0,10.0,9.2,2,0,1
2,69.1,78.0,10.0,8.1,28,0,0
3,82.9,47.0,10.0,3.5,2,0,0
2,82.4,42.0,10.0,10.4,2,0,1
2,73.9,66.0,10.0,11.5,33,0,0
2,88.0,37.0,10.0,10.4,2,0,0
3,80.1,50.0,10.0,6.9,2,0,0
3,69.1,84.0,10.0,6.9,2,0,0
3,68.0,84.0,10.0,5.8,25,1,0
3,69.1,78.0,10.0,8.1,28,0,0
3,71.1,75.0,10.0,3.5,2,0,0
3,75.0,64.0,10.0,11.5,2,0,0
3,77.0,56.0,10.0,6.9,2,0,0
3,72.0,73.0,10.0,5.8,2,0,0
3,84.0,49.0,10.0,4.6,2,0,0
2,66.9,87.0,9.0,10.4,27,0,0
2,69.1,78.0,10.0,8.1,28,0,0
2,68.0,94.0,10.0,11.5,25,0,1
2,68.0,94.0,10.0,11.5,25,0,0
2,69.1,78.0,10.0,8.1,28,0,0
2,73.9,66.0,10.0,11.5,33,0,0
3,73.9,66.0,10.0,11.5,33,0,0
2,87.8,33.0,10.0,6.9,2,0,0
2,77.0,56.0,10.0,6.9,2,1,0
2,66.0,84.0,9.0,5.8,2,0,0
3,84.0,49.0,10.0,3.0,28,0,0
2,84.0,49.0,10.0,3.5,2,0,0
3,86.0,45.0,10.0,10.4,25,0,0
2,77.0,62.0,10.0,6.9,2,0,0
2,68.0,94.0,10.0,8.1,25,0,1
2,77.0,57.0,10.0,5.8,2,0,1
3,77.0,57.0,10.0,5.8,2,0,0
3,77.0,57.0,10.0,5.8,2,0,0
3,91.4,20.0,10.0,15.0,2,0,0
2,73.9,64.0,10.0,5.8,2,0,0
3,78.8,54.0,10.0,11.5,2,0,0
2,107.1,14.0,10.0,17.3,2,0,0
2,84.0,49.0,10.0,3.5,2,0,0
3,84.0,49.0,10.0,3.5,2,0,0
2,69.1,81.0,10.0,5.8,25,0,0
2,68.0,94.0,10.0,8.1,25,0,1
3,71.1,73.0,10.0,6.9,2,0,0
3,77.0,57.0,10.0,5.8,2,0,0
3,80.6,37.0,10.0,9.2,2,0,0
3,80.6,37.0,10.0,9.2,2,1,0
2,82.9,49.0,10.0,9.2,2,0,0
2,86.0,37.0,10.0,8.1,2,1,0
3,86.0,37.0,10.0,8.1,2,0,0
